"No.","Info","Time","Source","Destination","Protocol","Length"
"646568","Standard query response 0xdf16 A aad.cs.dds.microsoft.com CNAME cs-geo-dds.trafficmanager.net A 13.86.61.82","580.214237","9.9.9.9","10.10.10.54","DNS","143"
"650932","Standard query 0x061d A word-telemetry.officeapps.live.com","583.349533","10.10.10.9","8.8.8.8","DNS","106"
"650940","Standard query response 0x4bdd HTTPS word-telemetry.officeapps.live.com CNAME word-telemetry.wac.trafficmanager.net CNAME pgtus2-word-telemetry-vip.officeapps.live.com SOA ph0mgt0101dc001.prdmgt01.prod.exchangelabs.com","583.365377","8.8.8.8","10.10.10.9","DNS","295"
"650944","Standard query response 0x061d A word-telemetry.officeapps.live.com CNAME word-telemetry.wac.trafficmanager.net CNAME pgtus2-word-telemetry-vip.officeapps.live.com A 52.108.93.4","583.367680","8.8.8.8","10.10.10.9","DNS","215"
"651065","Standard query 0xd6db A fd.api.iris.microsoft.com","583.745510","10.10.10.2","9.9.9.9","DNS","85"
"651067","Standard query response 0xd6db A fd.api.iris.microsoft.com CNAME fd-api-iris.trafficmanager.net CNAME iris-de-prod-azsc-v2-ncus-b.northcentralus.cloudapp.azure.com A 23.101.168.44","583.762209","9.9.9.9","10.10.10.2","DNS","217"
"651326","Standard query 0x89c0 A settings-win.data.microsoft.com","584.271837","10.10.10.2","9.9.9.9","DNS","91"
"651327","Standard query response 0x89c0 A settings-win.data.microsoft.com CNAME atm-settingsfe-prod-geo2.trafficmanager.net CNAME settings-prod-sea-2.southeastasia.cloudapp.azure.com A 40.119.249.228","584.290445","9.9.9.9","10.10.10.2","DNS","227"
"652183","Standard query 0xb8f7 A dns.google","584.799085","10.10.10.130","9.9.9.9","DNS","70"
"652184","Standard query 0xe910 HTTPS dns.google","584.799085","10.10.10.130","9.9.9.9","DNS","70"
"652225","Standard query response 0xb8f7 A dns.google A 8.8.4.4 A 8.8.8.8","584.817763","9.9.9.9","10.10.10.130","DNS","102"
"652226","Standard query response 0xe910 HTTPS dns.google SOA ns1.zdns.google","584.817763","9.9.9.9","10.10.10.130","DNS","146"
"653083","Standard query 0xf3ae PTR 130.10.10.10.in-addr.arpa","585.919156","10.10.10.9","9.9.9.9","DNS","85"
"653094","Standard query response 0xf3ae No such name PTR 130.10.10.10.in-addr.arpa SOA localhost","585.935033","9.9.9.9","10.10.10.9","DNS","144"
"656914","Standard query 0x08b8 A dns.google","587.068064","10.10.10.37","9.9.9.9","DNS","70"
"656921","Standard query response 0x08b8 A dns.google A 8.8.4.4 A 8.8.8.8","587.086213","9.9.9.9","10.10.10.37","DNS","102"
"660243","Standard query 0xd4a7 PTR 129.10.10.10.in-addr.arpa","587.868795","10.10.10.9","9.9.9.9","DNS","85"
"660284","Standard query response 0xd4a7 No such name PTR 129.10.10.10.in-addr.arpa SOA prisoner.iana.org","587.884049","9.9.9.9","10.10.10.9","DNS","162"
"666926","Standard query 0x79ee HTTPS usc-word-edit.officeapps.live.com","589.238690","10.10.10.9","8.8.8.8","DNS","105"
"666932","Standard query 0x5b83 A usc-word-edit.officeapps.live.com","589.240593","10.10.10.9","8.8.8.8","DNS","105"
"666977","Standard query response 0x79ee HTTPS usc-word-edit.officeapps.live.com CNAME usc-word-edit.wac.trafficmanager.net.wac-0003.wac-dc-msedge.net.wac-0003.wac-msedge.net SOA ns1.wac-msedge.net","589.258615","8.8.8.8","10.10.10.9","DNS","265"
"667071","Standard query response 0x5b83 A usc-word-edit.officeapps.live.com CNAME usc-word-edit.wac.trafficmanager.net.wac-0003.wac-dc-msedge.net.wac-0003.wac-msedge.net CNAME wac-0003.wac-msedge.net A 52.108.8.12 A 52.108.9.12","589.292090","8.8.8.8","10.10.10.9","DNS","254"
"681730","Standard query 0x76a2 A mobile.events.data.microsoft.com","592.152616","10.10.10.129","9.9.9.9","DNS","92"
"681731","Standard query response 0x76a2 A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdwus17.westus.cloudapp.azure.com A 20.189.173.16","592.168376","9.9.9.9","10.10.10.129","DNS","212"
"688224","Standard query 0x0d67 A pam.mcafee.com","594.861701","10.10.10.10","9.9.9.9","DNS","74"
"688225","Standard query 0x956d HTTPS pam.mcafee.com","594.861701","10.10.10.10","9.9.9.9","DNS","74"
"688226","Standard query 0xac0b A pam.mcafee.com","594.861701","10.10.10.10","9.9.9.9","DNS","74"
"688316","Standard query response 0xac0b No such name A pam.mcafee.com SOA dns-a.mcafee.com","594.933021","9.9.9.9","10.10.10.10","DNS","127"
"688317","Standard query 0xb596 A pam.mcafee.com","594.938149","10.10.10.10","9.9.9.9","DNS","74"
"688348","Standard query 0xa8de A login.live.com","594.953458","10.10.10.10","9.9.9.9","DNS","74"
"688349","Standard query response 0x0d67 No such name A pam.mcafee.com SOA dns-a.mcafee.com","594.962678","9.9.9.9","10.10.10.10","DNS","127"
"688350","Standard query response 0x956d No such name HTTPS pam.mcafee.com SOA dns-a.mcafee.com","594.962678","9.9.9.9","10.10.10.10","DNS","127"
"688359","Standard query response 0xa8de A login.live.com CNAME login.msa.msidentity.com CNAME www.tm.lg.prod.aadmsa.trafficmanager.net CNAME prdv4a.aadg.msidentity.com CNAME www.tm.v4.a.prd.aadg.trafficmanager.net A 20.190.155.1 A 40.126.27.66 A 20.190.155.3 A 20.190.155.66 A 20.190.155.16 A 20.190.155.2 A 20.190.155.130 A 20.190.155.67","594.970428","9.9.9.9","10.10.10.10","DNS","352"
"688363","Standard query 0xb596 A pam.mcafee.com","594.979053","10.10.10.10","8.8.8.8","DNS","74"
"688428","Standard query response 0xb596 No such name A pam.mcafee.com SOA dns-a.mcafee.com","595.020154","8.8.8.8","10.10.10.10","DNS","127"
"692251","Standard query 0xafa7 PTR 254.10.10.10.in-addr.arpa","596.343639","10.10.10.9","9.9.9.9","DNS","85"
"692361","Standard query response 0xafa7 No such name PTR 254.10.10.10.in-addr.arpa SOA localhost","596.358251","9.9.9.9","10.10.10.9","DNS","144"
"700558","Standard query 0x0556 SRV _ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.sisad.local","598.881553","10.10.10.124","9.9.9.9","DNS","123"
"700656","Standard query response 0x0556 No such name SRV _ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.sisad.local SOA a.root-servers.net","598.894374","9.9.9.9","10.10.10.124","DNS","198"
"700657","Standard query 0x162d SRV _ldap._tcp.dc._msdcs.sisad.local","598.897934","10.10.10.124","9.9.9.9","DNS","92"
"700763","Standard query response 0x162d No such name SRV _ldap._tcp.dc._msdcs.sisad.local SOA a.root-servers.net","598.909367","9.9.9.9","10.10.10.124","DNS","167"
"700784","Standard query 0x54d7 SRV _ldap._tcp.4391ced9-6c97-46c7-b1c7-b5acd3642000.domains._msdcs.sisad.local","598.909875","10.10.10.124","9.9.9.9","DNS","134"
"700886","Standard query response 0x54d7 No such name SRV _ldap._tcp.4391ced9-6c97-46c7-b1c7-b5acd3642000.domains._msdcs.sisad.local SOA a.root-servers.net","598.920982","9.9.9.9","10.10.10.124","DNS","209"
"701093","Standard query 0x6f41 A login.microsoftonline.com","598.945986","10.10.10.124","9.9.9.9","DNS","85"
"701115","Standard query response 0x6f41 A login.microsoftonline.com CNAME login.mso.msidentity.com CNAME ak.privatelink.msidentity.com CNAME www.tm.ak.prd.aadg.akadns.net A 20.190.155.16 A 20.190.155.1 A 20.190.155.130 A 20.190.155.131 A 20.190.155.3 A 20.190.155.2 A 40.126.27.128 A 20.190.155.67","598.957039","9.9.9.9","10.10.10.124","DNS","320"
"702682","Standard query 0x1131 A login.live.com","599.521119","10.10.10.124","9.9.9.9","DNS","74"
"702693","Standard query response 0x1131 A login.live.com CNAME login.msa.msidentity.com CNAME www.tm.lg.prod.aadmsa.trafficmanager.net CNAME prdv4a.aadg.msidentity.com CNAME www.tm.v4.a.prd.aadg.trafficmanager.net A 20.190.155.1 A 40.126.27.66 A 20.190.155.3 A 20.190.155.66 A 20.190.155.16 A 20.190.155.2 A 20.190.155.130 A 20.190.155.67","599.538149","9.9.9.9","10.10.10.124","DNS","352"
"702915","Standard query 0x0002 AAAA captive.apple.com","599.699690","10.10.10.251","9.9.9.9","DNS","77"
"703106","Standard query response 0x0002 AAAA captive.apple.com CNAME captive-cidr.origin-apple.com.akadns.net CNAME captive-cdn.origin-apple.com.akadns.net CNAME captive.g.aaplimg.com AAAA 2620:149:a32:f000::203 AAAA 2620:149:a32:f000::201","599.773717","9.9.9.9","10.10.10.251","DNS","245"
"703107","Standard query 0x0003 A captive.apple.com","599.773717","10.10.10.251","9.9.9.9","DNS","77"
"703121","Standard query 0x827c A dns.google","599.788015","10.10.10.10","9.9.9.9","DNS","70"
"703122","Standard query 0x6c02 HTTPS dns.google","599.789094","10.10.10.10","9.9.9.9","DNS","70"
"703123","Standard query 0x7965 A chrome.cloudflare-dns.com","599.789094","10.10.10.10","9.9.9.9","DNS","85"
"703124","Standard query 0x849d HTTPS chrome.cloudflare-dns.com","599.789094","10.10.10.10","9.9.9.9","DNS","85"
"703125","Standard query 0x21a2 A dns.google","599.789094","10.10.10.10","9.9.9.9","DNS","70"
"703130","Standard query 0x8044 HTTPS dns.google","599.790324","10.10.10.10","9.9.9.9","DNS","70"
"703131","Standard query 0xcc39 A chrome.cloudflare-dns.com","599.790324","10.10.10.10","9.9.9.9","DNS","85"
"703134","Standard query 0xa98d HTTPS chrome.cloudflare-dns.com","599.791663","10.10.10.10","9.9.9.9","DNS","85"
"703135","Standard query response 0x0003 A captive.apple.com CNAME captive-cidr.origin-apple.com.akadns.net CNAME captive-cdn.origin-apple.com.akadns.net CNAME captive.g.aaplimg.com A 17.253.127.204 A 17.253.127.208","599.791663","9.9.9.9","10.10.10.251","DNS","221"
"703143","Standard query 0x233f A dns.google","599.796933","10.10.10.10","9.9.9.9","DNS","70"
"703144","Standard query 0x6b05 HTTPS dns.google","599.796933","10.10.10.10","9.9.9.9","DNS","70"
"703145","Standard query 0x0eb4 A chrome.cloudflare-dns.com","599.796933","10.10.10.10","9.9.9.9","DNS","85"
"703147","Standard query 0x3a45 HTTPS chrome.cloudflare-dns.com","599.796933","10.10.10.10","9.9.9.9","DNS","85"
"703177","Standard query response 0x6c02 HTTPS dns.google SOA ns1.zdns.google","599.807659","9.9.9.9","10.10.10.10","DNS","146"
"703178","Standard query response 0x849d HTTPS chrome.cloudflare-dns.com HTTPS","599.807659","9.9.9.9","10.10.10.10","DNS","158"
"703187","Standard query response 0xcc39 A chrome.cloudflare-dns.com A 162.159.61.3 A 172.64.41.3","599.808836","9.9.9.9","10.10.10.10","DNS","117"
"703188","Standard query response 0x7965 A chrome.cloudflare-dns.com A 162.159.61.3 A 172.64.41.3","599.808836","9.9.9.9","10.10.10.10","DNS","117"
"703189","Standard query response 0x21a2 A dns.google A 8.8.4.4 A 8.8.8.8","599.808836","9.9.9.9","10.10.10.10","DNS","102"
"703191","Standard query response 0x8044 HTTPS dns.google SOA ns1.zdns.google","599.808836","9.9.9.9","10.10.10.10","DNS","146"
"703192","Standard query response 0xa98d HTTPS chrome.cloudflare-dns.com HTTPS","599.808836","9.9.9.9","10.10.10.10","DNS","158"
"703218","Standard query response 0x233f A dns.google A 8.8.4.4 A 8.8.8.8","599.814274","9.9.9.9","10.10.10.10","DNS","102"
"703219","Standard query response 0x0eb4 A chrome.cloudflare-dns.com A 162.159.61.3 A 172.64.41.3","599.814274","9.9.9.9","10.10.10.10","DNS","117"
"703220","Standard query response 0x6b05 HTTPS dns.google SOA ns1.zdns.google","599.814274","9.9.9.9","10.10.10.10","DNS","146"
"703221","Standard query response 0x3a45 HTTPS chrome.cloudflare-dns.com HTTPS","599.814274","9.9.9.9","10.10.10.10","DNS","158"
"705355","Standard query 0x9572 PTR 182.10.10.10.in-addr.arpa","600.377887","10.10.10.9","9.9.9.9","DNS","85"
"705427","Standard query 0x9572 PTR 182.10.10.10.in-addr.arpa","600.421690","10.10.10.9","8.8.8.8","DNS","85"
"705462","Standard query response 0x9572 No such name PTR 182.10.10.10.in-addr.arpa","600.439569","8.8.8.8","10.10.10.9","DNS","85"
"706364","Standard query 0xc8c7 A displaycatalog.mp.microsoft.com","600.579172","10.10.10.124","9.9.9.9","DNS","91"
"706415","Standard query 0x3d18 A licensing.mp.microsoft.com","600.590543","10.10.10.124","9.9.9.9","DNS","86"
"706447","Standard query response 0xc8c7 A displaycatalog.mp.microsoft.com CNAME displaycatalog-rp.md.mp.microsoft.com.akadns.net CNAME rp-consumer-prod-displaycatalog-geomap.trafficmanager.net CNAME wus2s2c-displaycatalog.frontdoor.bigcatalog.commerce.microsoft.com A 20.99.133.109","600.594721","9.9.9.9","10.10.10.124","DNS","304"
"706488","Standard query response 0x3d18 A licensing.mp.microsoft.com CNAME consumer-licensing-aks2aks.md.mp.microsoft.com.akadns.net CNAME licensing-prod-frontdoor-geomap.trafficmanager.net CNAME wus2.frontdoor.licensing.commerce.microsoft.com A 52.137.108.250","600.606337","9.9.9.9","10.10.10.124","DNS","282"
"707454","Standard query 0x14df A dns.google","600.801145","10.10.10.10","8.8.8.8","DNS","70"
"707508","Standard query response 0x14df A dns.google A 8.8.4.4 A 8.8.8.8","600.826376","8.8.8.8","10.10.10.10","DNS","102"
"709295","Standard query 0x6cc2 A slscr.update.microsoft.com","601.333071","10.10.10.124","9.9.9.9","DNS","86"
"709335","Standard query 0x6cc2 A slscr.update.microsoft.com","601.358400","10.10.10.124","8.8.8.8","DNS","86"
"709516","Standard query response 0x6cc2 A slscr.update.microsoft.com CNAME sls.update.microsoft.com CNAME glb.sls.prod.dcat.dsp.trafficmanager.net A 40.68.123.157","601.404576","8.8.8.8","10.10.10.124","DNS","174"
"717963","Standard query 0x61b4 A storecatalogrevocation.storequality.microsoft.com","604.446112","10.10.10.124","9.9.9.9","DNS","109"
"717969","Standard query response 0x61b4 A storecatalogrevocation.storequality.microsoft.com CNAME storecatalogrevocation.storequality.microsoft.com.edgekey.net CNAME e10198.b.akamaiedge.net A 23.64.4.228","604.464159","9.9.9.9","10.10.10.124","DNS","234"
"718254","Standard query 0x09df AAAA self.adblockultimate.net","605.199774","10.10.10.129","9.9.9.9","DNS","84"
"718259","Standard query response 0x09df AAAA self.adblockultimate.net SOA ns-65.awsdns-08.com","605.215801","9.9.9.9","10.10.10.129","DNS","164"
"718307","Standard query 0xd1cc A fe3cr.delivery.mp.microsoft.com","605.349781","10.10.10.124","9.9.9.9","DNS","91"
"718312","Standard query response 0xd1cc A fe3cr.delivery.mp.microsoft.com CNAME fe3.delivery.mp.microsoft.com CNAME glb.cws.prod.dcat.dsp.trafficmanager.net A 20.3.187.198","605.367180","9.9.9.9","10.10.10.124","DNS","179"
"719805","Standard query 0xb9e2 A www.facebook.com","606.431175","10.10.10.129","9.9.9.9","DNS","76"
"719826","Standard query response 0xb9e2 A www.facebook.com CNAME star-mini.c10r.facebook.com A 157.240.25.35","606.448439","9.9.9.9","10.10.10.129","DNS","121"
"719827","Standard query 0x2079 A star-mini.c10r.facebook.com","606.451194","10.10.10.129","9.9.9.9","DNS","87"
"719843","Standard query response 0x2079 A star-mini.c10r.facebook.com A 157.240.25.35","606.467537","9.9.9.9","10.10.10.129","DNS","103"
"720481","Standard query 0x2bce AAAA www.google.com","606.697750","10.10.10.128","8.8.8.8","DNS","74"
"720549","Standard query response 0x2bce AAAA www.google.com AAAA 2607:f8b0:4012:808::2004","606.715887","8.8.8.8","10.10.10.128","DNS","102"
"721001","Standard query 0xbc56 AAAA connectivitycheck.gstatic.com","606.997923","10.10.10.128","8.8.8.8","DNS","89"
"721034","Standard query response 0xbc56 AAAA connectivitycheck.gstatic.com AAAA 2607:f8b0:4012:825::2003","607.015397","8.8.8.8","10.10.10.128","DNS","117"
"721130","Standard query 0x4756 A edge.microsoft.com","607.076629","10.10.10.9","9.9.9.9","DNS","90"
"721131","Standard query 0x9837 HTTPS edge.microsoft.com","607.076629","10.10.10.9","9.9.9.9","DNS","90"
"721154","Standard query response 0x9837 HTTPS edge.microsoft.com CNAME edge-microsoft-com.dual-a-0036.a-msedge.net SOA ns1.a-msedge.net","607.095062","9.9.9.9","10.10.10.9","DNS","196"
"721155","Standard query response 0x4756 A edge.microsoft.com CNAME edge-microsoft-com.dual-a-0036.a-msedge.net CNAME dual-a-0036.a-msedge.net A 204.79.197.239 A 13.107.21.239","607.095062","9.9.9.9","10.10.10.9","DNS","195"
"727736","Standard query 0x209f A mobile.events.data.microsoft.com","609.246658","10.10.10.10","9.9.9.9","DNS","92"
"727828","Standard query response 0x209f A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdeus16.eastus.cloudapp.azure.com A 52.168.117.171","609.262839","9.9.9.9","10.10.10.10","DNS","212"
"735475","Standard query 0xe931 A filters.adavoid.org","614.289148","10.10.10.129","9.9.9.9","DNS","79"
"735480","Standard query response 0xe931 A filters.adavoid.org A 104.21.20.64 A 172.67.191.214","614.311409","9.9.9.9","10.10.10.129","DNS","111"
"735481","Standard query 0x901f A filters.adavoid.org","614.313792","10.10.10.129","9.9.9.9","DNS","79"
"735485","Standard query response 0x901f A filters.adavoid.org A 104.21.20.64 A 172.67.191.214","614.329774","9.9.9.9","10.10.10.129","DNS","111"
"735486","Standard query 0x5b60 AAAA filters.adavoid.org","614.331861","10.10.10.129","9.9.9.9","DNS","79"
"735491","Standard query 0x5b60 AAAA filters.adavoid.org","614.362356","10.10.10.129","8.8.8.8","DNS","79"
"735504","Standard query response 0x5b60 AAAA filters.adavoid.org AAAA 2606:4700:3035::ac43:bfd6 AAAA 2606:4700:3036::6815:1440","614.411957","8.8.8.8","10.10.10.129","DNS","135"
"735505","Standard query response 0x5b60 AAAA filters.adavoid.org AAAA 2606:4700:3035::ac43:bfd6 AAAA 2606:4700:3036::6815:1440","614.414165","9.9.9.9","10.10.10.129","DNS","135"
"735895","Standard query 0xf194 PTR 78.10.10.10.in-addr.arpa","614.856091","10.10.10.130","9.9.9.9","DNS","84"
"735896","Standard query 0xdce3 PTR 2.10.10.10.in-addr.arpa","614.856091","10.10.10.130","9.9.9.9","DNS","83"
"735912","Standard query response 0xf194 No such name PTR 78.10.10.10.in-addr.arpa SOA prisoner.iana.org","614.874212","9.9.9.9","10.10.10.130","DNS","161"
"735913","Standard query response 0xdce3 No such name PTR 2.10.10.10.in-addr.arpa SOA prisoner.iana.org","614.874212","9.9.9.9","10.10.10.130","DNS","160"
"735932","Standard query 0xed34 PTR 54.10.10.10.in-addr.arpa","614.879942","10.10.10.130","9.9.9.9","DNS","84"
"735933","Standard query 0x2a1f PTR 39.10.10.10.in-addr.arpa","614.879942","10.10.10.130","9.9.9.9","DNS","84"
"735938","Standard query 0x6131 PTR 37.10.10.10.in-addr.arpa","614.882135","10.10.10.130","9.9.9.9","DNS","84"
"735939","Standard query 0x5e37 PTR 82.10.10.10.in-addr.arpa","614.882135","10.10.10.130","9.9.9.9","DNS","84"
"735941","Standard query 0xe3f1 A brcl-sureclick.bromium-online.com","614.883870","10.10.10.9","9.9.9.9","DNS","93"
"735950","Standard query response 0xed34 No such name PTR 54.10.10.10.in-addr.arpa SOA localhost","614.897454","9.9.9.9","10.10.10.130","DNS","143"
"735951","Standard query response 0x6131 No such name PTR 37.10.10.10.in-addr.arpa SOA localhost","614.899644","9.9.9.9","10.10.10.130","DNS","143"
"735953","Standard query response 0x5e37 No such name PTR 82.10.10.10.in-addr.arpa SOA localhost","614.899644","9.9.9.9","10.10.10.130","DNS","143"
"735959","Standard query response 0xe3f1 A brcl-sureclick.bromium-online.com A 172.64.150.206 A 104.18.37.50","614.903204","9.9.9.9","10.10.10.9","DNS","125"
