"No.","Time","Source","Destination","Protocol","Length","Info"
"1154","37.331149","Ubiquiti_26:2d:df","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031"
"1155","37.506607","192.168.1.211","192.168.1.1","DNS","92","Standard query 0xac41 A connectivity.smartthings.com"
"1156","37.512390","192.168.1.1","192.168.1.211","DNS","152","Standard query response 0xac41 A connectivity.smartthings.com A 54.230.163.98 A 54.230.163.16 A 54.230.163.60 A 54.230.163.97"
"1157","37.513637","192.168.1.7","54.230.163.98","TCP","78","56098  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=69760626 TSecr=0 WS=64"
"1158","37.518370","54.230.163.98","192.168.1.7","TCP","74","443  >  56098 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM TSval=2982128419 TSecr=69760626 WS=512"
"1159","37.518370","Dell_b1:ba:0c","Ubiquiti_48:1b:02","ARP","64","Who has 192.168.1.1? Tell 192.168.1.185"
"1160","37.518370","Ubiquiti_48:1b:02","Dell_b1:ba:0c","ARP","60","192.168.1.1 is at 18:e8:29:48:1b:02"
"1161","37.518370","192.168.1.7","54.230.163.98","TCP","70","56098  >  443 [ACK] Seq=1 Ack=1 Win=29248 Len=0 TSval=69760626 TSecr=2982128419"
"1162","37.534246","3.13.125.160","192.168.1.7","TCP","66","[TCP Keep-Alive] 443  >  52270 [ACK] Seq=117 Ack=2078 Win=14 Len=0 TSval=3444652502 TSecr=69759379"
"1163","37.534247","192.168.1.7","3.13.125.160","TCP","70","[TCP Keep-Alive ACK] 52270  >  443 [ACK] Seq=2078 Ack=118 Win=608 Len=0 TSval=69760628 TSecr=3444640036"
"1164","37.867456","192.168.1.7","54.230.163.98","TLSv1.3","587","Client Hello (SNI=connectivity.smartthings.com)"
"1165","37.873184","54.230.163.98","192.168.1.7","TCP","66","443  >  56098 [ACK] Seq=1 Ack=518 Win=67072 Len=0 TSval=2982128773 TSecr=69760661"
"1166","37.873903","54.230.163.98","192.168.1.7","TLSv1.3","2802","Server Hello, Change Cipher Spec, Application Data"
"1167","37.874119","192.168.1.7","54.230.163.98","TCP","70","56098  >  443 [ACK] Seq=518 Ack=1369 Win=32128 Len=0 TSval=69760662 TSecr=2982128774"
"1168","37.874119","54.230.163.98","192.168.1.7","TCP","1434","443  >  56098 [PSH, ACK] Seq=2737 Ack=518 Win=67072 Len=1368 TSval=2982128774 TSecr=69760661 [TCP segment of a reassembled PDU]"
"1169","37.874119","192.168.1.7","54.230.163.98","TCP","70","56098  >  443 [ACK] Seq=518 Ack=2737 Win=35008 Len=0 TSval=69760662 TSecr=2982128774"
"1170","37.874236","192.168.1.7","54.230.163.98","TCP","70","56098  >  443 [ACK] Seq=518 Ack=4105 Win=37888 Len=0 TSval=69760662 TSecr=2982128774"
"1171","37.875522","54.230.163.98","192.168.1.7","TLSv1.3","1484","Application Data, Application Data, Application Data"
"1172","37.875799","192.168.1.7","54.230.163.98","TCP","70","56098  >  443 [ACK] Seq=518 Ack=5523 Win=40768 Len=0 TSval=69760662 TSecr=2982128776"
"1173","37.890946","192.168.1.7","54.230.163.98","TLSv1.3","134","Change Cipher Spec, Application Data"
"1174","37.891673","192.168.1.7","54.230.163.98","TLSv1.3","185","Application Data"
"1175","37.894859","54.230.163.98","192.168.1.7","TCP","66","443  >  56098 [ACK] Seq=5523 Ack=582 Win=67072 Len=0 TSval=2982128795 TSecr=69760664"
"1176","37.895356","54.230.163.98","192.168.1.7","TLSv1.3","212","Application Data"
"1177","37.895439","54.230.163.98","192.168.1.7","TCP","66","443  >  56098 [ACK] Seq=5669 Ack=697 Win=67072 Len=0 TSval=2982128796 TSecr=69760664"
"1178","37.896685","54.230.163.98","192.168.1.7","TLSv1.3","567","Application Data"
"1179","37.896768","192.168.1.7","54.230.163.98","TCP","70","56098  >  443 [ACK] Seq=697 Ack=6170 Win=46208 Len=0 TSval=69760664 TSecr=2982128796"
"1180","37.898182","192.168.1.7","54.230.163.98","TLSv1.3","94","Application Data"
"1181","37.901852","54.230.163.98","192.168.1.7","TCP","66","443  >  56098 [ACK] Seq=6170 Ack=721 Win=67072 Len=0 TSval=2982128802 TSecr=69760664"
"1182","37.901853","54.230.163.98","192.168.1.7","TCP","66","443  >  56098 [FIN, ACK] Seq=6170 Ack=721 Win=67072 Len=0 TSval=2982128802 TSecr=69760664"
"1183","37.904764","192.168.1.7","54.230.163.98","TCP","70","56098  >  443 [FIN, ACK] Seq=721 Ack=6171 Win=46208 Len=0 TSval=69760665 TSecr=2982128802"
"1184","37.908875","54.230.163.98","192.168.1.7","TCP","66","443  >  56098 [ACK] Seq=6171 Ack=722 Win=67072 Len=0 TSval=2982128809 TSecr=69760665"
"1185","38.222524","192.168.1.185","34.122.121.32","TCP","78","[TCP Retransmission] 43038  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3837392336 TSecr=0 WS=128"
"1186","38.302306","192.168.1.172","230.0.0.1","UDP","96","51504  >  6666 Len=50"
"1187","38.420108","192.168.1.9","142.251.41.14","UDP","75","58693  >  443 Len=29"
"1188","38.424777","142.251.41.14","192.168.1.9","UDP","67","443  >  58693 Len=25"
"1189","38.482219","192.168.1.9","192.168.1.1","TCP","64","[TCP Dup ACK 198#2] 8080  >  43943 [ACK] Seq=1 Ack=1 Win=2048 Len=0"
"1190","38.482219","192.168.1.1","192.168.1.9","TCP","66","[TCP Dup ACK 199#2] 43943  >  8080 [ACK] Seq=1 Ack=2 Win=123 Len=0 TSval=382193293 TSecr=3701032384"
"1191","38.857872","192.168.1.172","23.197.17.65","TCP","70","55517  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1192","38.862944","23.197.17.65","192.168.1.172","TCP","66","443  >  55517 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1380 SACK_PERM WS=128"
"1193","38.864837","192.168.1.172","23.197.17.65","TCP","64","55517  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"1194","38.882654","192.168.1.172","23.197.17.65","TLSv1.2","575","Client Hello (SNI=store.viveport.com)"
"1195","38.888418","23.197.17.65","192.168.1.172","TCP","60","443  >  55517 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"1196","38.890990","23.197.17.65","192.168.1.172","TLSv1.2","1434","Server Hello"
"1197","38.891393","23.197.17.65","192.168.1.172","TCP","1434","443  >  55517 [PSH, ACK] Seq=1381 Ack=518 Win=64128 Len=1380 [TCP segment of a reassembled PDU]"
"1198","38.891393","23.197.17.65","192.168.1.172","TLSv1.2","315","Certificate, Server Key Exchange, Server Hello Done"
"1199","38.894835","192.168.1.172","23.197.17.65","TCP","64","55517  >  443 [ACK] Seq=518 Ack=3022 Win=131072 Len=0"
"1200","38.898951","192.168.1.172","23.197.17.65","TLSv1.2","184","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1201","38.903474","23.197.17.65","192.168.1.172","TCP","60","443  >  55517 [ACK] Seq=3022 Ack=644 Win=64128 Len=0"
"1202","38.903474","23.197.17.65","192.168.1.172","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"1203","38.905322","192.168.1.172","23.197.17.65","TLSv1.2","174","Application Data"
"1204","38.909449","23.197.17.65","192.168.1.172","TCP","60","443  >  55517 [ACK] Seq=3073 Ack=760 Win=64128 Len=0"
"1205","38.936672","158.115.141.166","192.168.1.87","SIGCOMP","166","Msg format 1[Malformed Packet]"
"1206","38.962333","23.197.17.65","192.168.1.172","TLSv1.2","336","Application Data"
"1207","38.964336","192.168.1.172","23.197.17.65","TLSv1.2","89","Encrypted Alert"
"1208","38.964397","192.168.1.172","23.197.17.65","TCP","64","55517  >  443 [FIN, ACK] Seq=791 Ack=3355 Win=130560 Len=0"
"1209","38.968394","23.197.17.65","192.168.1.172","TCP","60","443  >  55517 [ACK] Seq=3355 Ack=791 Win=64128 Len=0"
"1210","38.968394","23.197.17.65","192.168.1.172","TLSv1.2","85","Encrypted Alert"
"1211","38.968689","23.197.17.65","192.168.1.172","TCP","60","443  >  55517 [FIN, ACK] Seq=3386 Ack=791 Win=64128 Len=0"
"1212","38.968689","23.197.17.65","192.168.1.172","TCP","60","443  >  55517 [ACK] Seq=3387 Ack=792 Win=64128 Len=0"
"1213","38.970344","192.168.1.172","23.197.17.65","TCP","64","55517  >  443 [RST, ACK] Seq=792 Ack=3386 Win=0 Len=0"
"1214","38.970345","192.168.1.172","23.197.17.65","TCP","64","55517  >  443 [RST] Seq=791 Win=0 Len=0"
"1215","38.970345","192.168.1.172","23.197.17.65","TCP","64","55517  >  443 [RST] Seq=792 Win=0 Len=0"
"1216","38.984267","192.168.1.211","192.168.1.1","DNS","81","Standard query 0x4b26 A apu-chin2.htc.com"
"1217","38.991727","192.168.1.1","192.168.1.211","DNS","93","Standard query response 0x4b26 A apu-chin2.htc.com A 114.30.34.49"
"1218","38.992805","PCSSystemtec_45:5c:08","Broadcast","ARP","64","Who has 192.168.1.207? Tell 192.168.1.81"
"1219","38.994601","192.168.1.172","114.30.34.49","TCP","70","55522  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1220","39.008218","192.168.1.87","158.115.141.166","SIGCOMP","182","Msg format 1"
"1221","39.072372","192.168.1.9","142.251.35.163","UDP","160","49313  >  443 Len=114"
"1222","39.079801","142.251.35.163","192.168.1.9","UDP","71","443  >  49313 Len=29"
"1223","39.089541","192.168.1.9","142.251.35.163","UDP","79","49313  >  443 Len=33"
"1224","39.094645","142.251.35.163","192.168.1.9","UDP","158","443  >  49313 Len=116"
"1225","39.094646","142.251.35.163","192.168.1.9","UDP","65","443  >  49313 Len=23"
"1226","39.094751","192.168.1.9","142.251.35.163","UDP","83","49313  >  443 Len=37"
"1227","39.097197","192.168.1.9","142.251.35.163","UDP","79","49313  >  443 Len=33"
"1228","39.103509","142.251.35.163","192.168.1.9","UDP","67","443  >  49313 Len=25"
"1229","39.196209","114.30.34.49","192.168.1.172","TCP","66","443  >  55522 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1330 WS=16 SACK_PERM"
"1230","39.198068","192.168.1.172","114.30.34.49","TCP","64","55522  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=0"
"1231","39.208189","192.168.1.172","114.30.34.49","TLSv1.2","575","Client Hello (SNI=apu-chin2.htc.com)"
"1232","39.214777","158.115.141.166","192.168.1.87","SIGCOMP","164","Msg format 1[Malformed Packet]"
"1233","39.218989","192.168.1.87","158.115.141.166","SIGCOMP","180","Msg format 1"
"1234","39.302657","192.168.1.172","230.0.0.1","UDP","96","51504  >  6666 Len=50"
"1235","39.331067","Ubiquiti_26:2d:df","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031"
"1236","39.417643","114.30.34.49","192.168.1.172","TCP","1384","443  >  55522 [PSH, ACK] Seq=1 Ack=518 Win=34656 Len=1330 [TCP segment of a reassembled PDU]"
"1237","39.417996","114.30.34.49","192.168.1.172","TCP","1384","443  >  55522 [PSH, ACK] Seq=1331 Ack=518 Win=34656 Len=1330 [TCP segment of a reassembled PDU]"
"1238","39.417996","114.30.34.49","192.168.1.172","TLSv1.2","1245","Server Hello, Certificate, Server Hello Done"
"1239","39.422678","192.168.1.172","114.30.34.49","TCP","64","55522  >  443 [ACK] Seq=518 Ack=3852 Win=131584 Len=0"
"1240","39.423202","192.168.1.172","114.30.34.49","TLSv1.2","400","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1241","39.557152","158.115.141.166","192.168.1.87","SIGCOMP","153","Msg format 1[Malformed Packet]"
"1242","39.588281","209.206.49.216","192.168.1.87","TLSv1.2","136","Application Data"
"1243","39.589665","192.168.1.87","209.206.49.216","TLSv1.2","265","Application Data"
"1244","39.625930","114.30.34.49","192.168.1.172","TCP","60","443  >  55522 [ACK] Seq=3852 Ack=860 Win=34320 Len=0"
"1245","39.629264","114.30.34.49","192.168.1.172","TLSv1.2","129","Change Cipher Spec, Encrypted Handshake Message"
"1246","39.631269","192.168.1.172","114.30.34.49","TLSv1.2","111","Encrypted Alert"
"1247","39.631269","192.168.1.172","114.30.34.49","TCP","64","55522  >  443 [FIN, ACK] Seq=913 Ack=3927 Win=131584 Len=0"
"1248","39.665330","209.206.49.216","192.168.1.87","TCP","66","30001  >  51739 [ACK] Seq=71 Ack=196 Win=775 Len=0 TSval=2826171078 TSecr=382182821"
"1249","39.696618","192.168.1.87","158.115.141.166","SIGCOMP","222","Msg format 1"
"1250","39.825372","192.168.1.81","192.168.1.1","DNS","98","Standard query 0xbd05 AAAA production.tile-api.com OPT"
"1251","39.825905","192.168.1.81","192.168.1.1","DNS","98","Standard query 0xbc54 A production.tile-api.com OPT"
"1252","39.830898","192.168.1.1","192.168.1.81","DNS","246","Standard query response 0xbd05 AAAA production.tile-api.com CNAME production-ts-main-lb-528033318.us-east-1.elb.amazonaws.com SOA ns-1119.awsdns-11.org OPT"
"1253","39.831972","114.30.34.49","192.168.1.172","TCP","60","443  >  55522 [ACK] Seq=3927 Ack=913 Win=34272 Len=0"
"1254","39.832240","114.30.34.49","192.168.1.172","TCP","60","[TCP Previous segment not captured] 443  >  55522 [ACK] Seq=3981 Ack=914 Win=34272 Len=0"
"1255","39.832625","114.30.34.49","192.168.1.172","TCP","107","[TCP Out-Of-Order] 443  >  55522 [FIN, ACK] Seq=3927 Ack=913 Win=34272 Len=53"
"1256","39.834014","192.168.1.1","192.168.1.81","DNS","212","Standard query response 0xbc54 A production.tile-api.com CNAME production-ts-main-lb-528033318.us-east-1.elb.amazonaws.com A 44.194.254.66 A 3.223.131.1 A 54.235.156.79 OPT"
"1257","39.835201","192.168.1.81","44.194.254.66","TCP","78","41462  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4107647499 TSecr=0 WS=128"
"1258","39.839547","192.168.1.172","114.30.34.49","TCP","64","55522  >  443 [RST, ACK] Seq=914 Ack=3980 Win=0 Len=0"
"1259","39.843001","192.168.1.172","114.30.34.49","TCP","70","55523  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1260","39.846021","44.194.254.66","192.168.1.81","TCP","74","443  >  41462 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1380 SACK_PERM TSval=2244403335 TSecr=4107647499 WS=256"
"1261","39.846466","192.168.1.81","44.194.254.66","TCP","70","41462  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4107647510 TSecr=2244403335"
"1262","39.847188","192.168.1.81","44.194.254.66","TLSv1.2","587","Client Hello (SNI=production.tile-api.com)"
"1263","39.858106","44.194.254.66","192.168.1.81","TCP","66","443  >  41462 [ACK] Seq=1 Ack=518 Win=28160 Len=0 TSval=2244403347 TSecr=4107647511"
"1264","39.859181","44.194.254.66","192.168.1.81","TLSv1.2","1434","Server Hello"
"1265","39.859502","192.168.1.81","44.194.254.66","TCP","70","41462  >  443 [ACK] Seq=518 Ack=1369 Win=64128 Len=0 TSval=4107647523 TSecr=2244403347"
"1266","39.859502","44.194.254.66","192.168.1.81","TCP","1434","443  >  41462 [ACK] Seq=1369 Ack=518 Win=28160 Len=1368 TSval=2244403347 TSecr=4107647511 [TCP segment of a reassembled PDU]"
"1267","39.859945","192.168.1.81","44.194.254.66","TCP","70","41462  >  443 [ACK] Seq=518 Ack=2737 Win=63488 Len=0 TSval=4107647524 TSecr=2244403347"
"1268","39.859945","44.194.254.66","192.168.1.81","TCP","1434","443  >  41462 [ACK] Seq=2737 Ack=518 Win=28160 Len=1368 TSval=2244403347 TSecr=4107647511 [TCP segment of a reassembled PDU]"
"1269","39.860311","44.194.254.66","192.168.1.81","TLSv1.2","1375","Certificate, Server Key Exchange, Server Hello Done"
"1270","39.860714","192.168.1.81","44.194.254.66","TCP","70","41462  >  443 [ACK] Seq=518 Ack=4105 Win=64128 Len=0 TSval=4107647524 TSecr=2244403347"
"1271","39.860715","192.168.1.81","44.194.254.66","TCP","70","41462  >  443 [ACK] Seq=518 Ack=5414 Win=63488 Len=0 TSval=4107647524 TSecr=2244403348"
"1272","39.862507","192.168.1.81","44.194.254.66","TLSv1.2","196","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1273","39.872940","44.194.254.66","192.168.1.81","TCP","66","443  >  41462 [ACK] Seq=5414 Ack=644 Win=28160 Len=0 TSval=2244403362 TSecr=4107647526"
"1274","39.873172","44.194.254.66","192.168.1.81","TLSv1.2","237","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"1275","39.874120","192.168.1.81","44.194.254.66","TLSv1.2","550","Application Data"
"1276","39.894868","192.168.1.81","3.223.131.1","TCP","78","60566  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=117331223 TSecr=0 WS=128"
"1277","39.905361","3.223.131.1","192.168.1.81","TCP","74","443  >  60566 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1380 SACK_PERM TSval=3367046797 TSecr=117331223 WS=256"
"1278","39.905795","192.168.1.81","3.223.131.1","TCP","70","60566  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=117331234 TSecr=3367046797"
"1279","39.906254","192.168.1.81","3.223.131.1","TLSv1.2","587","Client Hello (SNI=production.tile-api.com)"
"1280","39.911735","44.194.254.66","192.168.1.81","TLSv1.2","1575","Application Data"
"1281","39.912112","192.168.1.81","44.194.254.66","TCP","70","41462  >  443 [ACK] Seq=1124 Ack=7094 Win=64128 Len=0 TSval=4107647576 TSecr=2244403400"
"1282","39.916411","3.223.131.1","192.168.1.81","TCP","66","443  >  60566 [ACK] Seq=1 Ack=518 Win=28160 Len=0 TSval=3367046808 TSecr=117331235"
"1283","39.916972","3.223.131.1","192.168.1.81","TLSv1.2","1434","Server Hello"
"1284","39.917387","192.168.1.81","3.223.131.1","TCP","70","60566  >  443 [ACK] Seq=518 Ack=1369 Win=64128 Len=0 TSval=117331246 TSecr=3367046808"
"1285","39.917387","192.168.1.81","3.223.131.1","TCP","70","[TCP ACKed unseen segment] 60566  >  443 [ACK] Seq=518 Ack=2737 Win=63488 Len=0 TSval=117331246 TSecr=3367046808"
"1286","39.917387","3.223.131.1","192.168.1.81","TCP","2802","443  >  60566 [ACK] Seq=1369 Ack=518 Win=28160 Len=2736 TSval=3367046808 TSecr=117331235 [TCP segment of a reassembled PDU]"
"1287","39.917999","3.223.131.1","192.168.1.81","TLSv1.2","1375","Certificate, Server Key Exchange, Server Hello Done"
"1288","39.918000","192.168.1.81","3.223.131.1","TCP","70","60566  >  443 [ACK] Seq=518 Ack=4105 Win=64128 Len=0 TSval=117331247 TSecr=3367046808"
"1289","39.918491","192.168.1.81","3.223.131.1","TCP","70","60566  >  443 [ACK] Seq=518 Ack=5414 Win=63488 Len=0 TSval=117331247 TSecr=3367046809"
"1290","39.919839","192.168.1.81","3.223.131.1","TLSv1.2","196","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1291","39.930088","3.223.131.1","192.168.1.81","TCP","66","443  >  60566 [ACK] Seq=5414 Ack=644 Win=28160 Len=0 TSval=3367046822 TSecr=117331248"
"1292","39.930088","3.223.131.1","192.168.1.81","TLSv1.2","237","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"1293","39.931156","192.168.1.81","3.223.131.1","TLSv1.2","550","Application Data"
"1294","39.969977","3.223.131.1","192.168.1.81","TLSv1.2","1587","Application Data"
"1295","39.970743","192.168.1.81","3.223.131.1","TCP","70","60566  >  443 [ACK] Seq=1124 Ack=7106 Win=64128 Len=0 TSval=117331299 TSecr=3367046862"
"1296","39.999817","192.168.1.81","3.223.131.1","TLSv1.2","552","Application Data"
"1297","40.009160","PCSSystemtec_45:5c:08","Broadcast","ARP","64","Who has 192.168.1.207? Tell 192.168.1.81"
"1298","40.034575","3.223.131.1","192.168.1.81","TLSv1.2","1590","Application Data"
"1299","40.035124","192.168.1.81","3.223.131.1","TCP","70","60566  >  443 [ACK] Seq=1606 Ack=8630 Win=64128 Len=0 TSval=117331364 TSecr=3367046926"
"1300","40.044486","114.30.34.49","192.168.1.172","TCP","66","443  >  55523 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1330 WS=16 SACK_PERM"
"1301","40.108510","ASUSTekCOMPU_29:4c:fe","Broadcast","ARP","64","Who has 192.168.1.156? Tell 192.168.1.216"
"1302","40.152875","192.168.1.172","114.30.34.49","TCP","64","55523  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=0"
"1303","40.152875","192.168.1.172","114.30.34.49","TLSv1.2","377","Client Hello (SNI=apu-chin2.htc.com)"
"1304","40.183811","192.168.1.81","3.223.131.1","TLSv1.2","566","Application Data"
"1305","40.219395","3.223.131.1","192.168.1.81","TLSv1.2","1401","Application Data"
"1306","40.229775","192.168.1.183","255.255.255.255","UDP","234","49154  >  6667 Len=188"
"1307","40.261164","192.168.1.81","3.223.131.1","TCP","70","60566  >  443 [ACK] Seq=2102 Ack=9965 Win=64128 Len=0 TSval=117331589 TSecr=3367047111"
"1308","40.319227","192.168.1.172","230.0.0.1","UDP","96","51504  >  6666 Len=50"
"1309","40.322879","192.168.1.172","157.240.241.55","TLSv1.2","525","Application Data"
"1310","40.346100","157.240.241.55","192.168.1.172","TLSv1.2","145","Application Data"
"1311","40.358320","114.30.34.49","192.168.1.172","TCP","1384","443  >  55523 [PSH, ACK] Seq=1 Ack=320 Win=35056 Len=1330 [TCP segment of a reassembled PDU]"
"1312","40.358627","114.30.34.49","192.168.1.172","TCP","1384","443  >  55523 [PSH, ACK] Seq=1331 Ack=320 Win=35056 Len=1330 [TCP segment of a reassembled PDU]"
"1313","40.358822","114.30.34.49","192.168.1.172","TLSv1.2","1228","Server Hello, Certificate, Server Hello Done"
"1314","40.404184","157.240.241.55","192.168.1.172","TCP","145","[TCP Retransmission] 443  >  55303 [PSH, ACK] Seq=22738 Ack=9879 Win=855 Len=91"
"1315","40.460298","192.168.1.172","157.240.241.55","TCP","70","55303  >  443 [ACK] Seq=9879 Ack=22829 Win=511 Len=0 SLE=22738 SRE=22829"
