No.,Info,Time,Source,Destination,Protocol,Length
21001,39414  >  443 [ACK] Seq=25141 Ack=29326796 Win=72832 Len=0 TSval=36377 TSecr=533689477,312.434992,192.168.1.207,13.35.90.177,TCP,70
21002,443  >  39414 [ACK] Seq=29362364 Ack=25141 Win=137728 Len=1368 TSval=533689483 TSecr=36375 [TCP segment of a reassembled PDU],312.434994,13.35.90.177,192.168.1.207,TCP,1434
21003,"443  >  39414 [PSH, ACK] Seq=29363732 Ack=25141 Win=137728 Len=5472 TSval=533689483 TSecr=36375 [TCP segment of a reassembled PDU]",312.435266,13.35.90.177,192.168.1.207,TCP,5538
21004,39414  >  443 [ACK] Seq=25141 Ack=29362364 Win=37760 Len=0 TSval=36377 TSecr=533689477,312.436322,192.168.1.207,13.35.90.177,TCP,70
21005,443  >  39414 [ACK] Seq=29369204 Ack=25141 Win=137728 Len=4104 TSval=533689487 TSecr=36377 [TCP segment of a reassembled PDU],312.438877,13.35.90.177,192.168.1.207,TCP,4170
21006,Application Data,312.439172,13.35.90.177,192.168.1.207,TLSv1.2,4170
21007,39414  >  443 [ACK] Seq=25141 Ack=29365100 Win=59392 Len=0 TSval=36377 TSecr=533689483,312.439174,192.168.1.207,13.35.90.177,TCP,70
21008,443  >  39414 [ACK] Seq=29377412 Ack=25141 Win=137728 Len=6840 TSval=533689487 TSecr=36377 [TCP segment of a reassembled PDU],312.439391,13.35.90.177,192.168.1.207,TCP,6906
21009,"443  >  39414 [PSH, ACK] Seq=29384252 Ack=25141 Win=137728 Len=1368 TSval=533689487 TSecr=36377 [TCP segment of a reassembled PDU]",312.439675,13.35.90.177,192.168.1.207,TCP,1434
21010,39414  >  443 [ACK] Seq=25141 Ack=29369204 Win=55296 Len=0 TSval=36378 TSecr=533689483,312.439677,192.168.1.207,13.35.90.177,TCP,70
21011,Application Data,312.440278,13.35.90.177,192.168.1.207,TLSv1.2,6906
21012,"443  >  39414 [PSH, ACK] Seq=29392460 Ack=25141 Win=137728 Len=1368 TSval=533689488 TSecr=36377 [TCP segment of a reassembled PDU]",312.440545,13.35.90.177,192.168.1.207,TCP,1434
21013,39414  >  443 [ACK] Seq=25141 Ack=29371940 Win=76928 Len=0 TSval=36378 TSecr=533689487,312.441464,192.168.1.207,13.35.90.177,TCP,70
21014,443  >  39414 [ACK] Seq=29393828 Ack=25141 Win=137728 Len=6840 TSval=533689491 TSecr=36377 [TCP segment of a reassembled PDU],312.443131,13.35.90.177,192.168.1.207,TCP,6906
21015,"443  >  39414 [PSH, ACK] Seq=29400668 Ack=25141 Win=137728 Len=1368 TSval=533689491 TSecr=36377 [TCP segment of a reassembled PDU]",312.443421,13.35.90.177,192.168.1.207,TCP,1434
21016,"443  >  39414 [PSH, ACK] Seq=29402036 Ack=25141 Win=137728 Len=4104 TSval=533689491 TSecr=36377 [TCP segment of a reassembled PDU]",312.443646,13.35.90.177,192.168.1.207,TCP,4170
21017,Application Data,312.444046,13.35.90.177,192.168.1.207,TLSv1.2,6906
21018,"443  >  39414 [PSH, ACK] Seq=29412980 Ack=25141 Win=137728 Len=1368 TSval=533689492 TSecr=36377 [TCP segment of a reassembled PDU]",312.44429,13.35.90.177,192.168.1.207,TCP,1434
21019,39414  >  443 [ACK] Seq=25141 Ack=29393828 Win=55296 Len=0 TSval=36379 TSecr=533689487,312.444523,192.168.1.207,13.35.90.177,TCP,70
21020,443  >  39414 [ACK] Seq=29414348 Ack=25141 Win=137728 Len=6840 TSval=533689493 TSecr=36377 [TCP segment of a reassembled PDU],312.444977,13.35.90.177,192.168.1.207,TCP,6906
21021,"443  >  39414 [PSH, ACK] Seq=29421188 Ack=25141 Win=137728 Len=1368 TSval=533689493 TSecr=36377 [TCP segment of a reassembled PDU]",312.445225,13.35.90.177,192.168.1.207,TCP,1434
21022,39414  >  443 [ACK] Seq=25141 Ack=29396564 Win=76928 Len=0 TSval=36379 TSecr=533689491,312.445732,192.168.1.207,13.35.90.177,TCP,70
21023,Application Data,312.445956,13.35.90.177,192.168.1.207,TLSv1.2,8274
21024,443  >  39414 [ACK] Seq=29430764 Ack=25141 Win=137728 Len=6840 TSval=533689494 TSecr=36378 [TCP segment of a reassembled PDU],312.446791,13.35.90.177,192.168.1.207,TCP,6906
21025,"443  >  39414 [PSH, ACK] Seq=29437604 Ack=25141 Win=137728 Len=1368 TSval=533689494 TSecr=36378 [TCP segment of a reassembled PDU]",312.447041,13.35.90.177,192.168.1.207,TCP,1434
22551,Application Data,324.906023,13.35.90.177,192.168.1.207,TLSv1.2,6906
22552,"443  >  39414 [PSH, ACK] Seq=34088966 Ack=29705 Win=150528 Len=8208 TSval=533701954 TSecr=39492 [TCP segment of a reassembled PDU]",324.906671,13.35.90.177,192.168.1.207,TCP,8274
22553,Application Data,324.90747,13.35.90.177,192.168.1.207,TLSv1.2,8274
22554,"443  >  39414 [PSH, ACK] Seq=34105382 Ack=29705 Win=150528 Len=8208 TSval=533701956 TSecr=39493 [TCP segment of a reassembled PDU]",324.90835,13.35.90.177,192.168.1.207,TCP,8274
22555,39414  >  443 [ACK] Seq=29705 Ack=34057502 Win=128256 Len=0 TSval=39495 TSecr=533701949,324.908796,192.168.1.207,13.35.90.177,TCP,70
22556,39414  >  443 [ACK] Seq=29705 Ack=34080758 Win=129664 Len=0 TSval=39495 TSecr=533701951,324.908797,192.168.1.207,13.35.90.177,TCP,70
22557,Application Data,324.909198,13.35.90.177,192.168.1.207,TLSv1.2,6906
22558,"443  >  39414 [PSH, ACK] Seq=34120430 Ack=29705 Win=150528 Len=8208 TSval=533701957 TSecr=39493 [TCP segment of a reassembled PDU]",324.90988,13.35.90.177,192.168.1.207,TCP,8274
22559,Application Data,324.910713,13.35.90.177,192.168.1.207,TLSv1.2,8274
22560,39414  >  443 [ACK] Seq=29705 Ack=34099910 Win=110592 Len=0 TSval=39496 TSecr=533701953,324.911247,192.168.1.207,13.35.90.177,TCP,70
22561,443  >  39414 [ACK] Seq=34136846 Ack=29705 Win=150528 Len=1368 TSval=533701959 TSecr=39494 [TCP segment of a reassembled PDU],324.911249,13.35.90.177,192.168.1.207,TCP,1434
22562,"443  >  39414 [PSH, ACK] Seq=34138214 Ack=29705 Win=150528 Len=6840 TSval=533701959 TSecr=39494 [TCP segment of a reassembled PDU]",324.911686,13.35.90.177,192.168.1.207,TCP,6906
22563,39414  >  443 [ACK] Seq=29705 Ack=34113590 Win=97152 Len=0 TSval=39496 TSecr=533701955,324.911689,192.168.1.207,13.35.90.177,TCP,70
22564,39414  >  443 [ACK] Seq=29705 Ack=34116326 Win=118656 Len=0 TSval=39496 TSecr=533701957,324.912189,192.168.1.207,13.35.90.177,TCP,70
22565,443  >  39414 [ACK] Seq=34145054 Ack=29705 Win=150528 Len=4104 TSval=533701960 TSecr=39494 [TCP segment of a reassembled PDU],324.912192,13.35.90.177,192.168.1.207,TCP,4170
22566,Application Data,324.91234,13.35.90.177,192.168.1.207,TLSv1.2,4170
22567,"443  >  39414 [PSH, ACK] Seq=34153262 Ack=29705 Win=150528 Len=8208 TSval=533701961 TSecr=39494 [TCP segment of a reassembled PDU]",324.913219,13.35.90.177,192.168.1.207,TCP,8274
22568,Application Data,324.914071,13.35.90.177,192.168.1.207,TLSv1.2,8274
22569,39414  >  443 [ACK] Seq=29705 Ack=34145054 Win=90368 Len=0 TSval=39497 TSecr=533701957,324.914747,192.168.1.207,13.35.90.177,TCP,70
22570,443  >  39414 [ACK] Seq=34169678 Ack=29705 Win=150528 Len=4104 TSval=533701962 TSecr=39495 [TCP segment of a reassembled PDU],324.914749,13.35.90.177,192.168.1.207,TCP,4170
22571,"443  >  39414 [PSH, ACK] Seq=34173782 Ack=29705 Win=150528 Len=4104 TSval=533701962 TSecr=39495 [TCP segment of a reassembled PDU]",324.915184,13.35.90.177,192.168.1.207,TCP,4170
22572,Application Data,324.915734,13.35.90.177,192.168.1.207,TLSv1.2,6906
22573,"443  >  39414 [PSH, ACK] Seq=34184726 Ack=29705 Win=150528 Len=8208 TSval=533701964 TSecr=39495 [TCP segment of a reassembled PDU]",324.916446,13.35.90.177,192.168.1.207,TCP,8274
22574,39414  >  443 [ACK] Seq=29705 Ack=34147790 Win=112000 Len=0 TSval=39497 TSecr=533701960,324.917039,192.168.1.207,13.35.90.177,TCP,70
22575,39414  >  443 [ACK] Seq=29705 Ack=34160102 Win=99840 Len=0 TSval=39497 TSecr=533701960,324.917041,192.168.1.207,13.35.90.177,TCP,70
47151,Application Data,425.719198,108.138.106.96,192.168.1.207,TLSv1.2,104
47152,50646  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=64697 TSecr=0 WS=128,425.7192,192.168.1.207,108.138.106.90,TCP,78
47153,443  >  48264 [ACK] Seq=4409 Ack=640 Win=67072 Len=0 TSval=3032844065 TSecr=64696,425.720137,108.138.106.96,192.168.1.207,TCP,66
47154,443  >  48264 [ACK] Seq=4409 Ack=678 Win=67072 Len=10944 TSval=3032844066 TSecr=64696 [TCP segment of a reassembled PDU],425.720555,108.138.106.96,192.168.1.207,TCP,11010
47155,"443  >  48264 [PSH, ACK] Seq=15353 Ack=678 Win=67072 Len=4104 TSval=3032844066 TSecr=64696 [TCP segment of a reassembled PDU]",425.720614,108.138.106.96,192.168.1.207,TCP,4170
47156,"Application Data, Application Data",425.721159,108.138.106.96,192.168.1.207,TLSv1.2,6784
47157,48264  >  443 [ACK] Seq=678 Ack=5777 Win=42880 Len=0 TSval=64698 TSecr=3032844065,425.723812,192.168.1.207,108.138.106.96,TCP,70
47158,"443  >  50646 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM TSval=1198582417 TSecr=64697 WS=512",425.723814,108.138.106.90,192.168.1.207,TCP,74
47159,48264  >  443 [ACK] Seq=678 Ack=8513 Win=48384 Len=0 TSval=64699 TSecr=3032844066,425.724271,192.168.1.207,108.138.106.96,TCP,70
47160,48264  >  443 [ACK] Seq=678 Ack=11249 Win=53888 Len=0 TSval=64699 TSecr=3032844066,425.724273,192.168.1.207,108.138.106.96,TCP,70
47161,48264  >  443 [ACK] Seq=678 Ack=13985 Win=59392 Len=0 TSval=64699 TSecr=3032844066,425.724273,192.168.1.207,108.138.106.96,TCP,70
47162,48264  >  443 [ACK] Seq=678 Ack=16721 Win=64768 Len=0 TSval=64699 TSecr=3032844066,425.724274,192.168.1.207,108.138.106.96,TCP,70
47163,48264  >  443 [ACK] Seq=678 Ack=19457 Win=70272 Len=0 TSval=64699 TSecr=3032844066,425.724785,192.168.1.207,108.138.106.96,TCP,70
47164,48264  >  443 [ACK] Seq=678 Ack=22193 Win=75776 Len=0 TSval=64699 TSecr=3032844066,425.724787,192.168.1.207,108.138.106.96,TCP,70
47165,48264  >  443 [ACK] Seq=678 Ack=24929 Win=81280 Len=0 TSval=64699 TSecr=3032844066,425.724788,192.168.1.207,108.138.106.96,TCP,70
47166,50646  >  443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=64699 TSecr=1198582417,425.725998,192.168.1.207,108.138.106.90,TCP,70
47167,Encrypted Alert,425.728808,192.168.1.207,108.138.106.96,TLSv1.2,101
47168,38812  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=64700 TSecr=0 WS=128,425.729811,192.168.1.207,108.138.106.120,TCP,78
47169,"443  >  48264 [FIN, ACK] Seq=26175 Ack=709 Win=67072 Len=0 TSval=3032844078 TSecr=64700",425.732837,108.138.106.96,192.168.1.207,TCP,66
47170,"443  >  38812 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM TSval=149511753 TSecr=64700 WS=512",425.734328,108.138.106.120,192.168.1.207,TCP,74
47171,38812  >  443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=64702 TSecr=149511753,425.737196,192.168.1.207,108.138.106.120,TCP,70
47172,"48264  >  443 [FIN, ACK] Seq=709 Ack=26176 Win=83968 Len=0 TSval=64704 TSecr=3032844078",425.74703,192.168.1.207,108.138.106.96,TCP,70
47173,443  >  48264 [ACK] Seq=26176 Ack=710 Win=67072 Len=0 TSval=3032844096 TSecr=64704,425.751266,108.138.106.96,192.168.1.207,TCP,66
47174,38231  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=64713 TSecr=0 WS=128,425.780484,192.168.1.207,108.138.106.8,TCP,78
47175,Who has 192.168.1.1? Tell 192.168.1.11,425.784614,PhilipsLight_a1:0e:b0,Ubiquiti_48:1b:02,ARP,64
44476,"443  >  39414 [PSH, ACK] Seq=71281970 Ack=58223 Win=231936 Len=5472 TSval=533792207 TSecr=62056 [TCP segment of a reassembled PDU]",415.159576,13.35.90.177,192.168.1.207,TCP,5538
44477,443  >  39414 [ACK] Seq=71287442 Ack=58223 Win=231936 Len=6840 TSval=533792208 TSecr=62057 [TCP segment of a reassembled PDU],415.160285,13.35.90.177,192.168.1.207,TCP,6906
44478,"[TCP Window Full] , Application Data",415.160562,13.35.90.177,192.168.1.207,TLSv1.2,4218
44479,39414  >  443 [ACK] Seq=58223 Ack=71245618 Win=101504 Len=0 TSval=62058 TSecr=533792204,415.161857,192.168.1.207,13.35.90.177,TCP,70
44480,39414  >  443 [ACK] Seq=58223 Ack=71298434 Win=48768 Len=0 TSval=62059 TSecr=533792204,415.165431,192.168.1.207,13.35.90.177,TCP,70
44481,443  >  39414 [ACK] Seq=71298434 Ack=58223 Win=231936 Len=12312 TSval=533792214 TSecr=62058 [TCP segment of a reassembled PDU],415.165815,13.35.90.177,192.168.1.207,TCP,12378
44482,Application Data,415.165923,13.35.90.177,192.168.1.207,TLSv1.2,1434
44483,"443  >  39414 [PSH, ACK] Seq=71312114 Ack=58223 Win=231936 Len=7792 TSval=533792214 TSecr=62058 [TCP segment of a reassembled PDU]",415.166342,13.35.90.177,192.168.1.207,TCP,7858
44484,Application Data,415.166784,13.35.90.177,192.168.1.207,TLSv1.2,13746
44485,"[TCP Window Full] , Application Data",415.169419,13.35.90.177,192.168.1.207,TLSv1.2,13682
44486,39414  >  443 [ACK] Seq=58223 Ack=71301170 Win=90752 Len=0 TSval=62060 TSecr=533792214,415.171845,192.168.1.207,13.35.90.177,TCP,70
44487,39414  >  443 [ACK] Seq=58223 Ack=71321274 Win=70656 Len=0 TSval=62060 TSecr=533792214,415.171846,192.168.1.207,13.35.90.177,TCP,70
44488,39414  >  443 [ACK] Seq=58223 Ack=71324010 Win=92032 Len=0 TSval=62060 TSecr=533792215,415.171847,192.168.1.207,13.35.90.177,TCP,70
44489,39414  >  443 [ACK] Seq=58223 Ack=71347202 Win=69120 Len=0 TSval=62061 TSecr=533792215,415.17347,192.168.1.207,13.35.90.177,TCP,70
44490,Application Data,415.17571,13.35.90.177,192.168.1.207,TLSv1.2,13746
44491,443  >  39414 [ACK] Seq=71360882 Ack=58223 Win=231936 Len=6840 TSval=533792224 TSecr=62060 [TCP segment of a reassembled PDU],415.175984,13.35.90.177,192.168.1.207,TCP,6906
44492,"443  >  39414 [PSH, ACK] Seq=71367722 Ack=58223 Win=231936 Len=6840 TSval=533792224 TSecr=62060 [TCP segment of a reassembled PDU]",415.176261,13.35.90.177,192.168.1.207,TCP,6906
44493,Application Data,415.177083,13.35.90.177,192.168.1.207,TLSv1.2,9706
44494,Application Data,415.177665,13.35.90.177,192.168.1.207,TLSv1.2,13746
44495,Application Data,415.17859,13.35.90.177,192.168.1.207,TLSv1.2,13746
44496,[TCP Window Update] 39414  >  443 [ACK] Seq=58223 Ack=71347202 Win=142080 Len=0 TSval=62062 TSecr=533792215,415.178637,192.168.1.207,13.35.90.177,TCP,70
44497,"443  >  39414 [PSH, ACK] Seq=71411562 Ack=58223 Win=231936 Len=4760 TSval=533792227 TSecr=62061 [TCP segment of a reassembled PDU]",415.179552,13.35.90.177,192.168.1.207,TCP,4826
44498,39414  >  443 [ACK] Seq=58223 Ack=71388306 Win=100992 Len=0 TSval=62063 TSecr=533792223,415.18165,192.168.1.207,13.35.90.177,TCP,70
44499,39414  >  443 [ACK] Seq=58223 Ack=71393778 Win=119040 Len=0 TSval=62063 TSecr=533792225,415.181652,192.168.1.207,13.35.90.177,TCP,70
44500,Application Data,415.182895,13.35.90.177,192.168.1.207,TLSv1.2,13746
1976,61259  >  443 [ACK] Seq=1034 Ack=82908 Win=131072 Len=0,66.55961,192.168.1.182,23.52.162.129,TCP,64
1977,Router Solicitation,66.559812,fe80::b927:d99d:bc8e:8535,ff02::2,ICMPv6,62
1978,56029  >  443 Len=29,66.648154,192.168.1.9,142.250.65.174,UDP,75
1979,443  >  56029 Len=25,66.653324,142.250.65.174,192.168.1.9,UDP,67
1980,Who has 192.168.1.81? Tell 192.168.1.207,66.849422,SamsungElect_e9:7d:cf,Broadcast,ARP,64
1981,[TCP Keep-Alive] 443  >  62420 [ACK] Seq=4224 Ack=928 Win=61824 Len=0 TSval=2636835778 TSecr=412456429,66.947066,54.161.152.147,192.168.1.9,TCP,66
1982,[TCP Window Update] 62420  >  443 [ACK] Seq=928 Ack=4225 Win=131072 Len=0 TSval=412471510 TSecr=2636820699,66.947069,192.168.1.9,54.161.152.147,TCP,70
1983,Who has 192.168.1.81? Tell 192.168.1.207,66.971062,SamsungElect_e9:7d:cf,Broadcast,ARP,42
1984,ARP Announcement for 192.168.1.183,67.190578,Espressif_0a:94:2e,Broadcast,ARP,64
1985,Router Solicitation,67.215132,::,ff02::2,ICMPv6,66
1986,ARP Announcement for 192.168.1.183,67.278361,Espressif_0a:94:2e,Broadcast,ARP,42
1987,Router Solicitation,67.27838,::,ff02::2,ICMPv6,62
1988,RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031,67.290095,Ubiquiti_26:2d:df,Spanning-tree-(for-bridges)_00,STP,60
1989,[TCP Dup ACK 117#4] 80  >  55704 [ACK] Seq=1 Ack=1 Win=442 Len=0 TSval=3937927752 TSecr=1990135654,67.351153,18.197.213.150,192.168.1.9,TCP,66
1990,[TCP Dup ACK 118#4] 55704  >  80 [ACK] Seq=1 Ack=2 Win=2048 Len=0 TSval=1990150758 TSecr=3896497505,67.351156,192.168.1.9,18.197.213.150,TCP,70
1991,Standard query 0x907e A connectivity-check.ubuntu.com,67.360395,192.168.1.211,192.168.1.1,DNS,93
1992,Standard query response 0x907e A connectivity-check.ubuntu.com A 91.189.91.49 A 91.189.91.48 A 185.125.190.48 A 185.125.190.17 A 35.224.170.84 A 35.232.111.17 A 34.122.121.32 A 185.125.190.49 A 185.125.190.18,67.366416,192.168.1.1,192.168.1.211,DNS,233
1993,49154  >  6667 Len=188,67.386324,192.168.1.183,255.255.255.255,UDP,234
1994,Msg format 1[Malformed Packet],67.481198,158.115.141.166,192.168.1.87,SIGCOMP,153
1995,M-SEARCH * HTTP/1.1 ,67.527412,192.168.1.182,239.255.255.250,SSDP,183
1996,[TCP Keep-Alive] 8080  >  37160 [ACK] Seq=272 Ack=14916 Win=131072 Len=0,67.544797,192.168.1.9,192.168.1.1,TCP,64
1997,[TCP Keep-Alive ACK] 37160  >  8080 [ACK] Seq=14916 Ack=273 Win=15744 Len=0 TSval=363751405 TSecr=3395222598,67.5448,192.168.1.1,192.168.1.9,TCP,66
1998,49154  >  6667 Len=188,67.585734,192.168.1.183,255.255.255.255,UDP,230
1999,M-SEARCH * HTTP/1.1 ,67.586051,192.168.1.182,239.255.255.250,SSDP,179
2000,Msg format 1,67.629556,192.168.1.87,158.115.141.166,SIGCOMP,222
71426,Application Data,949.052985,13.35.90.177,192.168.1.207,TLSv1.2,6906
71427,"[TCP Previous segment not captured] 443  >  39414 [PSH, ACK] Seq=282836276 Ack=240513 Win=749568 Len=3368 TSval=534326100 TSecr=195527 [TCP segment of a reassembled PDU]",949.052987,13.35.90.177,192.168.1.207,TCP,3434
71428,[TCP Out-Of-Order] 443  >  39414 [ACK] Seq=282834908 Ack=240513 Win=749568 Len=1368 TSval=534326100 TSecr=195527 [TCP segment of a reassembled PDU],949.053001,13.35.90.177,192.168.1.207,TCP,1434
71429,443  >  39414 [ACK] Seq=282839644 Ack=240513 Win=749568 Len=1360 TSval=534326101 TSecr=195528 [TCP segment of a reassembled PDU],949.053248,13.35.90.177,192.168.1.207,TCP,1426
71430,Application Data,949.053253,13.35.90.177,192.168.1.207,TLSv1.2,12378
71431,59524  >  443 [ACK] Seq=368 Ack=1369 Win=31936 Len=0 TSval=526881035 TSecr=1120214189,949.054214,192.168.1.43,54.210.193.118,TCP,70
71432,59524  >  443 [ACK] Seq=368 Ack=2737 Win=34688 Len=0 TSval=526881035 TSecr=1120214189,949.054216,192.168.1.43,54.210.193.118,TCP,70
71433,59524  >  443 [ACK] Seq=368 Ack=4105 Win=37408 Len=0 TSval=526881035 TSecr=1120214189,949.054217,192.168.1.43,54.210.193.118,TCP,70
71434,[TCP Window Update] 39414  >  443 [ACK] Seq=240513 Ack=282828068 Win=83968 Len=0 TSval=195529 TSecr=534326095,949.055535,192.168.1.207,13.35.90.177,TCP,70
71435,39414  >  443 [ACK] Seq=240513 Ack=282834908 Win=77184 Len=0 TSval=195529 TSecr=534326100 SLE=282836276 SRE=282837644,949.055933,192.168.1.207,13.35.90.177,TCP,82
71436,"443  >  39414 [PSH, ACK] Seq=282853316 Ack=240513 Win=749568 Len=10080 TSval=534326105 TSecr=195528 [TCP segment of a reassembled PDU]",949.056211,13.35.90.177,192.168.1.207,TCP,10146
71437,[TCP Dup ACK 71435#1] 39414  >  443 [ACK] Seq=240513 Ack=282834908 Win=77184 Len=0 TSval=195529 TSecr=534326100 SLE=282836276 SRE=282839012,949.058175,192.168.1.207,13.35.90.177,TCP,82
71438,[TCP Dup ACK 71435#2] 39414  >  443 [ACK] Seq=240513 Ack=282834908 Win=77184 Len=0 TSval=195529 TSecr=534326100 SLE=282836276 SRE=282839644,949.058177,192.168.1.207,13.35.90.177,TCP,82
71439,59524  >  443 [ACK] Seq=368 Ack=5473 Win=40160 Len=0 TSval=526881036 TSecr=1120214190,949.058178,192.168.1.43,54.210.193.118,TCP,70
71440,59524  >  443 [ACK] Seq=368 Ack=5482 Win=40160 Len=0 TSval=526881036 TSecr=1120214190,949.058179,192.168.1.43,54.210.193.118,TCP,70
71441,39414  >  443 [ACK] Seq=240513 Ack=282863396 Win=48768 Len=0 TSval=195530 TSecr=534326100,949.059342,192.168.1.207,13.35.90.177,TCP,70
71442,Application Data,949.059368,13.35.90.177,192.168.1.207,TLSv1.2,1434
71443,"443  >  39414 [PSH, ACK] Seq=282864764 Ack=240513 Win=749568 Len=10944 TSval=534326108 TSecr=195529 [TCP segment of a reassembled PDU]",949.059607,13.35.90.177,192.168.1.207,TCP,11010
71444,Application Data,949.059925,13.35.90.177,192.168.1.207,TLSv1.2,6906
71445,"443  >  39414 [PSH, ACK] Seq=282882548 Ack=240513 Win=749568 Len=5472 TSval=534326108 TSecr=195529 [TCP segment of a reassembled PDU]",949.060326,13.35.90.177,192.168.1.207,TCP,5538
71446,Application Data,949.060998,13.35.90.177,192.168.1.207,TLSv1.2,12378
71447,"443  >  39414 [PSH, ACK] Seq=282900332 Ack=240513 Win=749568 Len=4968 TSval=534326110 TSecr=195529 [TCP segment of a reassembled PDU]",949.062018,13.35.90.177,192.168.1.207,TCP,5034
71448,39414  >  443 [ACK] Seq=240513 Ack=282866132 Win=69120 Len=0 TSval=195531 TSecr=534326108,949.062021,192.168.1.207,13.35.90.177,TCP,70
71449,39414  >  443 [ACK] Seq=240513 Ack=282888020 Win=47488 Len=0 TSval=195531 TSecr=534326108,949.063436,192.168.1.207,13.35.90.177,TCP,70
71450,"443  >  39414 [PSH, ACK] Seq=282905300 Ack=240513 Win=749568 Len=6864 TSval=534326112 TSecr=195530 [TCP segment of a reassembled PDU]",949.06344,13.35.90.177,192.168.1.207,TCP,6930
72326,"443  >  39414 [PSH, ACK] Seq=285187863 Ack=242387 Win=755200 Len=9576 TSval=534332125 TSecr=197034 [TCP segment of a reassembled PDU]",955.076817,13.35.90.177,192.168.1.207,TCP,9642
72327,39414  >  443 [ACK] Seq=242387 Ack=285167343 Win=69504 Len=0 TSval=197035 TSecr=534332120,955.07715,192.168.1.207,13.35.90.177,TCP,70
72328,Application Data,955.077156,13.35.90.177,192.168.1.207,TLSv1.2,13746
72329,39414  >  443 [ACK] Seq=242387 Ack=285170079 Win=90752 Len=0 TSval=197035 TSecr=534332122,955.077171,192.168.1.207,13.35.90.177,TCP,70
72330,Application Data,955.078042,13.35.90.177,192.168.1.207,TLSv1.2,13746
72331,39414  >  443 [ACK] Seq=242387 Ack=285187863 Win=73216 Len=0 TSval=197035 TSecr=534332122,955.078976,192.168.1.207,13.35.90.177,TCP,70
72332,39414  >  443 [ACK] Seq=242387 Ack=285190599 Win=94720 Len=0 TSval=197035 TSecr=534332125,955.078979,192.168.1.207,13.35.90.177,TCP,70
72333,39414  >  443 [ACK] Seq=242387 Ack=285211119 Win=74496 Len=0 TSval=197036 TSecr=534332125,955.080817,192.168.1.207,13.35.90.177,TCP,70
72334,443  >  39414 [ACK] Seq=285224799 Ack=242387 Win=755200 Len=1368 TSval=534332129 TSecr=197035 [TCP segment of a reassembled PDU],955.08082,13.35.90.177,192.168.1.207,TCP,1434
